classifier,classifier_file,extractor,extractor_file,subsampling,nfilter,regularization,pre_filter_order,smoothing_window,smoothing_type,subject,mean_squared_error,roc_score,roc_auc_score,precision_score,accuracy_score,date,time,id,test_series
linear-discriminant-analysis,../models/subject-2_linear-discriminant-analysis_20210913182828_.sav,csp,../extractors/_csp_20210913182824_.sav,250,20,ledoit_wolf,5,200,boxcar,2,0.052208628584143206,0.7007812245544427,0.7007812245544427,0,0,13/09/2021,18:28:28,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[8]
linear-discriminant-analysis,../models/subject-3_linear-discriminant-analysis_20210913182830_.sav,csp,,250,20,ledoit_wolf,5,200,boxcar,3,0.0668008638132976,0.5690284343738121,0.5690284343738121,0,0,13/09/2021,18:28:30,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[1]
linear-discriminant-analysis,../models/subject-3_linear-discriminant-analysis_20210913182853_.sav,csp,../extractors/_csp_20210913182850_.sav,250,20,ledoit_wolf,5,200,boxcar,3,0.043658728055114816,0.6632636227049921,0.6632636227049921,0,0,13/09/2021,18:28:54,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[2]
linear-discriminant-analysis,../models/subject-3_linear-discriminant-analysis_20210913182914_.sav,csp,../extractors/_csp_20210913182911_.sav,250,20,ledoit_wolf,5,200,boxcar,3,0.04333055242416031,0.7085509921054919,0.7085509921054919,0,0,13/09/2021,18:29:15,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[3]
linear-discriminant-analysis,../models/subject-3_linear-discriminant-analysis_20210913182935_.sav,csp,../extractors/_csp_20210913182932_.sav,250,20,ledoit_wolf,5,200,boxcar,3,0.044545801971122734,0.7007415818084285,0.7007415818084285,0,0,13/09/2021,18:29:36,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[4]
linear-discriminant-analysis,../models/subject-3_linear-discriminant-analysis_20210913182957_.sav,csp,../extractors/_csp_20210913182953_.sav,250,20,ledoit_wolf,5,200,boxcar,3,0.03933603749347123,0.7233034889384551,0.7233034889384551,0,0,13/09/2021,18:29:57,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[5]
linear-discriminant-analysis,../models/subject-3_linear-discriminant-analysis_20210913183017_.sav,csp,../extractors/_csp_20210913183015_.sav,250,20,ledoit_wolf,5,200,boxcar,3,0.06622564840062095,0.5994675507145132,0.5994675507145132,0,0,13/09/2021,18:30:17,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[6]
linear-discriminant-analysis,../models/subject-3_linear-discriminant-analysis_20210913183037_.sav,csp,../extractors/_csp_20210913183035_.sav,250,20,ledoit_wolf,5,200,boxcar,3,0.06561296424543167,0.6098650253313364,0.6098650253313364,0,0,13/09/2021,18:30:38,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[7]
linear-discriminant-analysis,../models/subject-3_linear-discriminant-analysis_20210913183058_.sav,csp,../extractors/_csp_20210913183055_.sav,250,20,ledoit_wolf,5,200,boxcar,3,0.06635778255190695,0.602725367505,0.602725367505,0,0,13/09/2021,18:30:58,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[8]
linear-discriminant-analysis,../models/subject-4_linear-discriminant-analysis_20210913183100_.sav,csp,,250,20,ledoit_wolf,5,200,boxcar,4,0.047991854410605224,0.7502859185524442,0.7502859185524442,0,0,13/09/2021,18:31:01,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[1]
linear-discriminant-analysis,../models/subject-4_linear-discriminant-analysis_20210913183125_.sav,csp,../extractors/_csp_20210913183122_.sav,250,20,ledoit_wolf,5,200,boxcar,4,0.043974974401775106,0.7745953950217509,0.7745953950217509,0,0,13/09/2021,18:31:26,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[2]
linear-discriminant-analysis,../models/subject-4_linear-discriminant-analysis_20210913183147_.sav,csp,../extractors/_csp_20210913183144_.sav,250,20,ledoit_wolf,5,200,boxcar,4,0.059999608680928095,0.7151128872372556,0.7151128872372556,0,0,13/09/2021,18:31:48,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[3]
linear-discriminant-analysis,../models/subject-4_linear-discriminant-analysis_20210913183209_.sav,csp,../extractors/_csp_20210913183206_.sav,250,20,ledoit_wolf,5,200,boxcar,4,0.03664678601121213,0.8245375609369896,0.8245375609369896,0,0,13/09/2021,18:32:09,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[4]
linear-discriminant-analysis,../models/subject-4_linear-discriminant-analysis_20210913183231_.sav,csp,../extractors/_csp_20210913183228_.sav,250,20,ledoit_wolf,5,200,boxcar,4,0.06355333031620192,0.7086288543078411,0.7086288543078411,0,0,13/09/2021,18:32:31,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[5]
linear-discriminant-analysis,../models/subject-4_linear-discriminant-analysis_20210913183252_.sav,csp,../extractors/_csp_20210913183249_.sav,250,20,ledoit_wolf,5,200,boxcar,4,0.035398815597025436,0.8040021477538598,0.8040021477538598,0,0,13/09/2021,18:32:53,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[6]
linear-discriminant-analysis,../models/subject-4_linear-discriminant-analysis_20210913183313_.sav,csp,../extractors/_csp_20210913183311_.sav,250,20,ledoit_wolf,5,200,boxcar,4,0.0639959258255493,0.7091696507862707,0.7091696507862707,0,0,13/09/2021,18:33:14,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[7]
linear-discriminant-analysis,../models/subject-4_linear-discriminant-analysis_20210913183335_.sav,csp,../extractors/_csp_20210913183332_.sav,250,20,ledoit_wolf,5,200,boxcar,4,0.059563784579519295,0.729421336439615,0.729421336439615,0,0,13/09/2021,18:33:35,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[8]
linear-discriminant-analysis,../models/subject-5_linear-discriminant-analysis_20210913183337_.sav,csp,,250,20,ledoit_wolf,5,200,boxcar,5,0.04209631701771633,0.6821883091297986,0.6821883091297986,0,0,13/09/2021,18:33:38,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[1]
linear-discriminant-analysis,../models/subject-5_linear-discriminant-analysis_20210913183404_.sav,csp,../extractors/_csp_20210913183400_.sav,250,20,ledoit_wolf,5,200,boxcar,5,0.059783506283358594,0.6385379202749858,0.6385379202749858,0,0,13/09/2021,18:34:04,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[2]
linear-discriminant-analysis,../models/subject-5_linear-discriminant-analysis_20210913183427_.sav,csp,../extractors/_csp_20210913183423_.sav,250,20,ledoit_wolf,5,200,boxcar,5,0.04062579131788421,0.7064664893768083,0.7064664893768083,0,0,13/09/2021,18:34:27,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[3]
linear-discriminant-analysis,../models/subject-5_linear-discriminant-analysis_20210913183452_.sav,csp,../extractors/_csp_20210913183448_.sav,250,20,ledoit_wolf,5,200,boxcar,5,0.057250808176715,0.634474659019996,0.634474659019996,0,0,13/09/2021,18:34:52,e408c4ac-0f82-4e8e-8566-56f86a2c993f,[4]
